publisher,publication_date,query,count,proportion
WP,1998-06-30,pollinator_decline,0.0,0.0
WP,1998-06-30,insect_apocalypse,0.0,0.0
WP,1998-06-30,colony_collapse,0.0,0.0
WP,1998-06-30,climate_change,20.0,0.003621220351258374
WP,1998-06-30,climate_change_IPCCreport,0.0,0.0
WP,1998-06-30,insect_population_studies,0.0,0.0
WP,1998-07-31,total,5714.0,
WP,1998-07-31,insect_population,6.0,0.0010500525026251313
WP,1998-07-31,insect_decline,1.0,0.00017500875043752187
WP,1998-07-31,pollinator_population,1.0,0.00017500875043752187
WP,1998-07-31,pollinator_decline,1.0,0.00017500875043752187
WP,1998-07-31,insect_apocalypse,0.0,0.0
WP,1998-07-31,colony_collapse,0.0,0.0
WP,1998-07-31,climate_change,24.0,0.004200210010500525
WP,1998-07-31,climate_change_IPCCreport,0.0,0.0
WP,1998-07-31,insect_population_studies,0.0,0.0
WP,1998-08-31,total,5717.0,
WP,1998-08-31,insect_population,6.0,0.001049501486793773
WP,1998-08-31,insect_decline,1.0,0.00017491691446562882
WP,1998-08-31,pollinator_population,1.0,0.00017491691446562882
WP,1998-08-31,pollinator_decline,1.0,0.00017491691446562882
WP,1998-08-31,insect_apocalypse,0.0,0.0
WP,1998-08-31,colony_collapse,0.0,0.0
WP,1998-08-31,climate_change,15.0,0.0026237537169844323
WP,1998-08-31,climate_change_IPCCreport,0.0,0.0
WP,1998-08-31,insect_population_studies,0.0,0.0
WP,1998-09-30,total,6557.0,
WP,1998-09-30,insect_population,8.0,0.001220070154033857
WP,1998-09-30,insect_decline,0.0,0.0
WP,1998-09-30,pollinator_population,2.0,0.00030501753850846426
WP,1998-09-30,pollinator_decline,0.0,0.0
WP,1998-09-30,insect_apocalypse,0.0,0.0
WP,1998-09-30,colony_collapse,0.0,0.0
WP,1998-09-30,climate_change,16.0,0.002440140308067714
WP,1998-09-30,climate_change_IPCCreport,0.0,0.0
WP,1998-09-30,insect_population_studies,0.0,0.0
WP,1998-10-31,total,6576.0,
WP,1998-10-31,insect_population,7.0,0.0010644768856447689
WP,1998-10-31,insect_decline,3.0,0.0004562043795620438
WP,1998-10-31,pollinator_population,1.0,0.00015206812652068127
WP,1998-10-31,pollinator_decline,1.0,0.00015206812652068127
WP,1998-10-31,insect_apocalypse,0.0,0.0
WP,1998-10-31,colony_collapse,0.0,0.0
WP,1998-10-31,climate_change,15.0,0.002281021897810219
WP,1998-10-31,climate_change_IPCCreport,0.0,0.0
WP,1998-10-31,insect_population_studies,0.0,0.0
WP,1998-11-30,total,6220.0,
WP,1998-11-30,insect_population,2.0,0.0003215434083601286
WP,1998-11-30,insect_decline,0.0,0.0
WP,1998-11-30,pollinator_population,0.0,0.0
WP,1998-11-30,pollinator_decline,0.0,0.0
WP,1998-11-30,insect_apocalypse,0.0,0.0
WP,1998-11-30,colony_collapse,0.0,0.0
WP,1998-11-30,climate_change,32.0,0.005144694533762058
WP,1998-11-30,climate_change_IPCCreport,1.0,0.0001607717041800643
WP,1998-11-30,insect_population_studies,0.0,0.0
WP,1998-12-31,total,6188.0,
WP,1998-12-31,insect_population,3.0,0.0004848093083387201
WP,1998-12-31,insect_decline,1.0,0.00016160310277957336
WP,1998-12-31,pollinator_population,2.0,0.0003232062055591467
WP,1998-12-31,pollinator_decline,0.0,0.0
WP,1998-12-31,insect_apocalypse,0.0,0.0
WP,1998-12-31,colony_collapse,0.0,0.0
WP,1998-12-31,climate_change,21.0,0.003393665158371041
WP,1998-12-31,climate_change_IPCCreport,0.0,0.0
WP,1998-12-31,insect_population_studies,0.0,0.0
WP,1999-01-31,total,5670.0,
WP,1999-01-31,insect_population,2.0,0.0003527336860670194
WP,1999-01-31,insect_decline,0.0,0.0
WP,1999-01-31,pollinator_population,0.0,0.0
WP,1999-01-31,pollinator_decline,0.0,0.0
WP,1999-01-31,insect_apocalypse,0.0,0.0
WP,1999-01-31,colony_collapse,0.0,0.0
WP,1999-01-31,climate_change,16.0,0.0028218694885361554
WP,1999-01-31,climate_change_IPCCreport,0.0,0.0
WP,1999-01-31,insect_population_studies,0.0,0.0
WP,1999-02-28,total,5409.0,
WP,1999-02-28,insect_population,4.0,0.0007395082270290257
WP,1999-02-28,insect_decline,0.0,0.0
WP,1999-02-28,pollinator_population,1.0,0.00018487705675725643
WP,1999-02-28,pollinator_decline,0.0,0.0
WP,1999-02-28,insect_apocalypse,0.0,0.0
WP,1999-02-28,colony_collapse,0.0,0.0
WP,1999-02-28,climate_change,10.0,0.0018487705675725643
WP,1999-02-28,climate_change_IPCCreport,0.0,0.0
WP,1999-02-28,insect_population_studies,0.0,0.0
WP,1999-03-31,total,5837.0,
WP,1999-03-31,insect_population,0.0,0.0
WP,1999-03-31,insect_decline,0.0,0.0
WP,1999-03-31,pollinator_population,0.0,0.0
WP,1999-03-31,pollinator_decline,0.0,0.0
WP,1999-03-31,insect_apocalypse,0.0,0.0
WP,1999-03-31,colony_collapse,0.0,0.0
WP,1999-03-31,climate_change,22.0,0.0037690594483467533
WP,1999-03-31,climate_change_IPCCreport,0.0,0.0
WP,1999-03-31,insect_population_studies,0.0,0.0
WP,1999-04-30,total,5680.0,
WP,1999-04-30,insect_population,6.0,0.001056338028169014
WP,1999-04-30,insect_decline,5.0,0.0008802816901408451
WP,1999-04-30,pollinator_population,1.0,0.00017605633802816902
WP,1999-04-30,pollinator_decline,1.0,0.00017605633802816902
WP,1999-04-30,insect_apocalypse,0.0,0.0
WP,1999-04-30,colony_collapse,0.0,0.0
WP,1999-04-30,climate_change,9.0,0.0015845070422535212
WP,1999-04-30,climate_change_IPCCreport,0.0,0.0
WP,1999-04-30,insect_population_studies,0.0,0.0
WP,1999-05-31,total,5798.0,
WP,1999-05-31,insect_population,5.0,0.0008623663332183512
WP,1999-05-31,insect_decline,2.0,0.00034494653328734045
WP,1999-05-31,pollinator_population,3.0,0.0005174197999310107
WP,1999-05-31,pollinator_decline,2.0,0.00034494653328734045
WP,1999-05-31,insect_apocalypse,0.0,0.0
WP,1999-05-31,colony_collapse,0.0,0.0
WP,1999-05-31,climate_change,13.0,0.002242152466367713
WP,1999-05-31,climate_change_IPCCreport,0.0,0.0
WP,1999-05-31,insect_population_studies,0.0,0.0
WP,1999-06-30,total,5509.0,
WP,1999-06-30,insect_population,2.0,0.0003630422944273008
WP,1999-06-30,insect_decline,2.0,0.0003630422944273008
WP,1999-06-30,pollinator_population,2.0,0.0003630422944273008
WP,1999-06-30,pollinator_decline,2.0,0.0003630422944273008
WP,1999-06-30,insect_apocalypse,0.0,0.0
WP,1999-06-30,colony_collapse,0.0,0.0
WP,1999-06-30,climate_change,14.0,0.0025412960609911056
WP,1999-06-30,climate_change_IPCCreport,2.0,0.0003630422944273008
WP,1999-06-30,insect_population_studies,0.0,0.0
WP,1999-07-31,total,5335.0,
WP,1999-07-31,insect_population,4.0,0.0007497656982193065
WP,1999-07-31,insect_decline,0.0,0.0
WP,1999-07-31,pollinator_population,2.0,0.00037488284910965324
WP,1999-07-31,pollinator_decline,0.0,0.0
WP,1999-07-31,insect_apocalypse,0.0,0.0
WP,1999-07-31,colony_collapse,0.0,0.0
WP,1999-07-31,climate_change,10.0,0.0018744142455482662
WP,1999-07-31,climate_change_IPCCreport,0.0,0.0
WP,1999-07-31,insect_population_studies,0.0,0.0
WP,1999-08-31,total,5203.0,
WP,1999-08-31,insect_population,8.0,0.001537574476263694
WP,1999-08-31,insect_decline,2.0,0.0003843936190659235
WP,1999-08-31,pollinator_population,4.0,0.000768787238131847
WP,1999-08-31,pollinator_decline,1.0,0.00019219680953296174
WP,1999-08-31,insect_apocalypse,0.0,0.0
WP,1999-08-31,colony_collapse,0.0,0.0
WP,1999-08-31,climate_change,14.0,0.0026907553334614646
WP,1999-08-31,climate_change_IPCCreport,0.0,0.0
WP,1999-08-31,insect_population_studies,0.0,0.0
WP,1999-09-30,total,5568.0,
WP,1999-09-30,insect_population,5.0,0.0008979885057471264
WP,1999-09-30,insect_decline,1.0,0.00017959770114942528
WP,1999-09-30,pollinator_population,4.0,0.0007183908045977011
WP,1999-09-30,pollinator_decline,1.0,0.00017959770114942528
WP,1999-09-30,insect_apocalypse,0.0,0.0
WP,1999-09-30,colony_collapse,0.0,0.0
WP,1999-09-30,climate_change,16.0,0.0028735632183908046
WP,1999-09-30,climate_change_IPCCreport,0.0,0.0
WP,1999-09-30,insect_population_studies,0.0,0.0
WP,1999-10-31,total,6035.0,
WP,1999-10-31,insect_population,0.0,0.0
WP,1999-10-31,insect_decline,0.0,0.0
WP,1999-10-31,pollinator_population,0.0,0.0
WP,1999-10-31,pollinator_decline,0.0,0.0
WP,1999-10-31,insect_apocalypse,0.0,0.0
WP,1999-10-31,colony_collapse,0.0,0.0
WP,1999-10-31,climate_change,11.0,0.0018227009113504556
WP,1999-10-31,climate_change_IPCCreport,0.0,0.0
WP,1999-10-31,insect_population_studies,0.0,0.0
WP,1999-11-30,total,5416.0,
WP,1999-11-30,insect_population,4.0,0.0007385524372230429
WP,1999-11-30,insect_decline,2.0,0.00036927621861152144
WP,1999-11-30,pollinator_population,2.0,0.00036927621861152144
WP,1999-11-30,pollinator_decline,1.0,0.00018463810930576072
WP,1999-11-30,insect_apocalypse,0.0,0.0
WP,1999-11-30,colony_collapse,0.0,0.0
WP,1999-11-30,climate_change,12.0,0.0022156573116691287
WP,1999-11-30,climate_change_IPCCreport,0.0,0.0
WP,1999-11-30,insect_population_studies,0.0,0.0
WP,1999-12-31,total,5551.0,
WP,1999-12-31,insect_population,1.0,0.0001801477211313277
WP,1999-12-31,insect_decline,0.0,0.0
WP,1999-12-31,pollinator_population,0.0,0.0
WP,1999-12-31,pollinator_decline,0.0,0.0
WP,1999-12-31,insect_apocalypse,0.0,0.0
WP,1999-12-31,colony_collapse,0.0,0.0
WP,1999-12-31,climate_change,18.0,0.0032426589803638984
WP,1999-12-31,climate_change_IPCCreport,0.0,0.0
WP,1999-12-31,insect_population_studies,0.0,0.0
WP,2000-01-31,total,5538.0,
WP,2000-01-31,insect_population,5.0,0.0009028530155290719
WP,2000-01-31,insect_decline,0.0,0.0
WP,2000-01-31,pollinator_population,1.0,0.00018057060310581438
WP,2000-01-31,pollinator_decline,0.0,0.0
WP,2000-01-31,insect_apocalypse,0.0,0.0
WP,2000-01-31,colony_collapse,0.0,0.0
WP,2000-01-31,climate_change,21.0,0.003791982665222102
WP,2000-01-31,climate_change_IPCCreport,0.0,0.0
WP,2000-01-31,insect_population_studies,0.0,0.0
WP,2000-02-29,total,5263.0,
WP,2000-02-29,insect_population,2.0,0.0003800114003420103
WP,2000-02-29,insect_decline,0.0,0.0
WP,2000-02-29,pollinator_population,1.0,0.00019000570017100514
WP,2000-02-29,pollinator_decline,0.0,0.0
WP,2000-02-29,insect_apocalypse,0.0,0.0
WP,2000-02-29,colony_collapse,0.0,0.0
WP,2000-02-29,climate_change,13.0,0.002470074102223067
WP,2000-02-29,climate_change_IPCCreport,1.0,0.00019000570017100514
WP,2000-02-29,insect_population_studies,0.0,0.0
WP,2000-03-31,total,5930.0,
WP,2000-03-31,insect_population,2.0,0.0003372681281618887
WP,2000-03-31,insect_decline,0.0,0.0
WP,2000-03-31,pollinator_population,1.0,0.00016863406408094435
WP,2000-03-31,pollinator_decline,0.0,0.0
WP,2000-03-31,insect_apocalypse,0.0,0.0
WP,2000-03-31,colony_collapse,0.0,0.0
WP,2000-03-31,climate_change,16.0,0.0026981450252951096
WP,2000-03-31,climate_change_IPCCreport,0.0,0.0
WP,2000-03-31,insect_population_studies,0.0,0.0
WP,2000-04-30,total,5588.0,
WP,2000-04-30,insect_population,3.0,0.0005368647100930566
WP,2000-04-30,insect_decline,1.0,0.00017895490336435218
WP,2000-04-30,pollinator_population,2.0,0.00035790980672870435
WP,2000-04-30,pollinator_decline,1.0,0.00017895490336435218
WP,2000-04-30,insect_apocalypse,0.0,0.0
WP,2000-04-30,colony_collapse,0.0,0.0
WP,2000-04-30,climate_change,34.0,0.006084466714387974
WP,2000-04-30,climate_change_IPCCreport,1.0,0.00017895490336435218
WP,2000-04-30,insect_population_studies,0.0,0.0
WP,2000-05-31,total,5703.0,
WP,2000-05-31,insect_population,6.0,0.0010520778537611783
WP,2000-05-31,insect_decline,1.0,0.0001753463089601964
WP,2000-05-31,pollinator_population,2.0,0.0003506926179203928
WP,2000-05-31,pollinator_decline,0.0,0.0
WP,2000-05-31,insect_apocalypse,0.0,0.0
WP,2000-05-31,colony_collapse,0.0,0.0
WP,2000-05-31,climate_change,20.0,0.003506926179203928
WP,2000-05-31,climate_change_IPCCreport,0.0,0.0
WP,2000-05-31,insect_population_studies,0.0,0.0
WP,2000-06-30,total,5575.0,
WP,2000-06-30,insect_population,4.0,0.0007174887892376681
WP,2000-06-30,insect_decline,1.0,0.00017937219730941703
WP,2000-06-30,pollinator_population,2.0,0.00035874439461883406
WP,2000-06-30,pollinator_decline,1.0,0.00017937219730941703
WP,2000-06-30,insect_apocalypse,0.0,0.0
WP,2000-06-30,colony_collapse,0.0,0.0
WP,2000-06-30,climate_change,8.0,0.0014349775784753362
WP,2000-06-30,climate_change_IPCCreport,0.0,0.0
WP,2000-06-30,insect_population_studies,1.0,0.00017937219730941703
WP,2000-07-31,total,5392.0,
WP,2000-07-31,insect_population,5.0,0.000927299703264095
WP,2000-07-31,insect_decline,1.0,0.000185459940652819
WP,2000-07-31,pollinator_population,2.0,0.000370919881305638
WP,2000-07-31,pollinator_decline,1.0,0.000185459940652819
WP,2000-07-31,insect_apocalypse,0.0,0.0
WP,2000-07-31,colony_collapse,0.0,0.0
WP,2000-07-31,climate_change,14.0,0.0025964391691394658
WP,2000-07-31,climate_change_IPCCreport,0.0,0.0
WP,2000-07-31,insect_population_studies,1.0,0.000185459940652819
WP,2000-08-31,total,5418.0,
WP,2000-08-31,insect_population,3.0,0.0005537098560354374
WP,2000-08-31,insect_decline,1.0,0.00018456995201181247
WP,2000-08-31,pollinator_population,1.0,0.00018456995201181247
WP,2000-08-31,pollinator_decline,0.0,0.0
WP,2000-08-31,insect_apocalypse,0.0,0.0
WP,2000-08-31,colony_collapse,0.0,0.0
WP,2000-08-31,climate_change,20.0,0.0036913990402362494
WP,2000-08-31,climate_change_IPCCreport,0.0,0.0
WP,2000-08-31,insect_population_studies,0.0,0.0
WP,2000-09-30,total,5886.0,
WP,2000-09-30,insect_population,7.0,0.0011892626571525654
WP,2000-09-30,insect_decline,2.0,0.0003397893306150187
WP,2000-09-30,pollinator_population,0.0,0.0
WP,2000-09-30,pollinator_decline,0.0,0.0
WP,2000-09-30,insect_apocalypse,0.0,0.0
WP,2000-09-30,colony_collapse,0.0,0.0
WP,2000-09-30,climate_change,20.0,0.0033978933061501867
WP,2000-09-30,climate_change_IPCCreport,0.0,0.0
WP,2000-09-30,insect_population_studies,0.0,0.0
WP,2000-10-31,total,6199.0,
WP,2000-10-31,insect_population,7.0,0.001129214389417648
WP,2000-10-31,insect_decline,2.0,0.00032263268269075657
WP,2000-10-31,pollinator_population,3.0,0.00048394902403613486
WP,2000-10-31,pollinator_decline,1.0,0.00016131634134537829
WP,2000-10-31,insect_apocalypse,0.0,0.0
WP,2000-10-31,colony_collapse,0.0,0.0
WP,2000-10-31,climate_change,14.0,0.002258428778835296
WP,2000-10-31,climate_change_IPCCreport,1.0,0.00016131634134537829
WP,2000-10-31,insect_population_studies,0.0,0.0
WP,2000-11-30,total,5833.0,
WP,2000-11-30,insect_population,4.0,0.0006857534716269502
WP,2000-11-30,insect_decline,0.0,0.0
WP,2000-11-30,pollinator_population,3.0,0.0005143151037202125
WP,2000-11-30,pollinator_decline,0.0,0.0
WP,2000-11-30,insect_apocalypse,0.0,0.0
WP,2000-11-30,colony_collapse,0.0,0.0
WP,2000-11-30,climate_change,30.0,0.005143151037202126
WP,2000-11-30,climate_change_IPCCreport,1.0,0.00017143836790673754
WP,2000-11-30,insect_population_studies,0.0,0.0
WP,2000-12-31,total,6569.0,
WP,2000-12-31,insect_population,2.0,0.00030446034404018875
WP,2000-12-31,insect_decline,0.0,0.0
WP,2000-12-31,pollinator_population,0.0,0.0
WP,2000-12-31,pollinator_decline,0.0,0.0
WP,2000-12-31,insect_apocalypse,0.0,0.0
WP,2000-12-31,colony_collapse,0.0,0.0
WP,2000-12-31,climate_change,17.0,0.0025879129243416045
WP,2000-12-31,climate_change_IPCCreport,0.0,0.0
WP,2000-12-31,insect_population_studies,0.0,0.0
WP,2001-01-31,total,6236.0,
WP,2001-01-31,insect_population,0.0,0.0
WP,2001-01-31,insect_decline,0.0,0.0
WP,2001-01-31,pollinator_population,0.0,0.0
WP,2001-01-31,pollinator_decline,0.0,0.0
WP,2001-01-31,insect_apocalypse,0.0,0.0
WP,2001-01-31,colony_collapse,0.0,0.0
WP,2001-01-31,climate_change,22.0,0.003527902501603592
WP,2001-01-31,climate_change_IPCCreport,2.0,0.00032071840923669016
WP,2001-01-31,insect_population_studies,0.0,0.0
WP,2001-02-28,total,6964.0,
WP,2001-02-28,insect_population,6.0,0.0008615738081562321
WP,2001-02-28,insect_decline,4.0,0.0005743825387708214
WP,2001-02-28,pollinator_population,3.0,0.00043078690407811603
WP,2001-02-28,pollinator_decline,3.0,0.00043078690407811603
WP,2001-02-28,insect_apocalypse,0.0,0.0
WP,2001-02-28,colony_collapse,0.0,0.0
WP,2001-02-28,climate_change,21.0,0.0030155083285468122
WP,2001-02-28,climate_change_IPCCreport,1.0,0.00014359563469270534
WP,2001-02-28,insect_population_studies,0.0,0.0
WP,2001-03-31,total,7033.0,
WP,2001-03-31,insect_population,7.0,0.0009953078344945257
WP,2001-03-31,insect_decline,2.0,0.00028437366699843596
WP,2001-03-31,pollinator_population,4.0,0.0005687473339968719
WP,2001-03-31,pollinator_decline,0.0,0.0
WP,2001-03-31,insect_apocalypse,0.0,0.0
WP,2001-03-31,colony_collapse,0.0,0.0
WP,2001-03-31,climate_change,27.0,0.003839044504478885
WP,2001-03-31,climate_change_IPCCreport,1.0,0.00014218683349921798
WP,2001-03-31,insect_population_studies,0.0,0.0
WP,2001-04-30,total,7167.0,
WP,2001-04-30,insect_population,11.0,0.0015348123343100321
WP,2001-04-30,insect_decline,3.0,0.0004185851820845542
WP,2001-04-30,pollinator_population,4.0,0.000558113576112739
WP,2001-04-30,pollinator_decline,1.0,0.00013952839402818474
WP,2001-04-30,insect_apocalypse,0.0,0.0
WP,2001-04-30,colony_collapse,0.0,0.0
WP,2001-04-30,climate_change,58.0,0.008092646853634715
WP,2001-04-30,climate_change_IPCCreport,0.0,0.0
WP,2001-04-30,insect_population_studies,1.0,0.00013952839402818474
WP,2001-05-31,total,8512.0,
WP,2001-05-31,insect_population,5.0,0.000587406015037594
WP,2001-05-31,insect_decline,0.0,0.0
WP,2001-05-31,pollinator_population,2.0,0.00023496240601503758
WP,2001-05-31,pollinator_decline,0.0,0.0
WP,2001-05-31,insect_apocalypse,0.0,0.0
WP,2001-05-31,colony_collapse,0.0,0.0
WP,2001-05-31,climate_change,59.0,0.006931390977443609
WP,2001-05-31,climate_change_IPCCreport,0.0,0.0
WP,2001-05-31,insect_population_studies,0.0,0.0
WP,2001-06-30,total,6727.0,
WP,2001-06-30,insect_population,11.0,0.0016352014270848818
WP,2001-06-30,insect_decline,1.0,0.0001486546751895347
WP,2001-06-30,pollinator_population,5.0,0.0007432733759476735
WP,2001-06-30,pollinator_decline,0.0,0.0
WP,2001-06-30,insect_apocalypse,0.0,0.0
WP,2001-06-30,colony_collapse,0.0,0.0
WP,2001-06-30,climate_change,65.0,0.009662553887319757
WP,2001-06-30,climate_change_IPCCreport,2.0,0.0002973093503790694
WP,2001-06-30,insect_population_studies,0.0,0.0
WP,2001-07-31,total,7326.0,
WP,2001-07-31,insect_population,8.0,0.001092001092001092
WP,2001-07-31,insect_decline,0.0,0.0
WP,2001-07-31,pollinator_population,1.0,0.0001365001365001365
WP,2001-07-31,pollinator_decline,0.0,0.0
WP,2001-07-31,insect_apocalypse,0.0,0.0
WP,2001-07-31,colony_collapse,0.0,0.0
WP,2001-07-31,climate_change,69.0,0.009418509418509418
WP,2001-07-31,climate_change_IPCCreport,2.0,0.000273000273000273
WP,2001-07-31,insect_population_studies,0.0,0.0
WP,2001-08-31,total,4954.0,
WP,2001-08-31,insect_population,4.0,0.0008074283407347598
WP,2001-08-31,insect_decline,0.0,0.0
WP,2001-08-31,pollinator_population,0.0,0.0
WP,2001-08-31,pollinator_decline,0.0,0.0
WP,2001-08-31,insect_apocalypse,0.0,0.0
WP,2001-08-31,colony_collapse,0.0,0.0
WP,2001-08-31,climate_change,27.0,0.005450141299959629
WP,2001-08-31,climate_change_IPCCreport,0.0,0.0
WP,2001-08-31,insect_population_studies,0.0,0.0
WP,2001-09-30,total,7184.0,
WP,2001-09-30,insect_population,7.0,0.0009743875278396437
WP,2001-09-30,insect_decline,2.0,0.00027839643652561246
WP,2001-09-30,pollinator_population,1.0,0.00013919821826280623
WP,2001-09-30,pollinator_decline,0.0,0.0
WP,2001-09-30,insect_apocalypse,0.0,0.0
WP,2001-09-30,colony_collapse,0.0,0.0
WP,2001-09-30,climate_change,20.0,0.0027839643652561247
WP,2001-09-30,climate_change_IPCCreport,2.0,0.00027839643652561246
WP,2001-09-30,insect_population_studies,0.0,0.0
WP,2001-10-31,total,9957.0,
WP,2001-10-31,insect_population,5.0,0.0005021592849251782
WP,2001-10-31,insect_decline,0.0,0.0
WP,2001-10-31,pollinator_population,1.0,0.00010043185698503566
WP,2001-10-31,pollinator_decline,0.0,0.0
WP,2001-10-31,insect_apocalypse,0.0,0.0
WP,2001-10-31,colony_collapse,0.0,0.0
WP,2001-10-31,climate_change,18.0,0.0018077734257306419
WP,2001-10-31,climate_change_IPCCreport,0.0,0.0
WP,2001-10-31,insect_population_studies,0.0,0.0
WP,2001-11-30,total,6830.0,
WP,2001-11-30,insect_population,1.0,0.00014641288433382137
WP,2001-11-30,insect_decline,0.0,0.0
WP,2001-11-30,pollinator_population,0.0,0.0
WP,2001-11-30,pollinator_decline,0.0,0.0
WP,2001-11-30,insect_apocalypse,0.0,0.0
WP,2001-11-30,colony_collapse,0.0,0.0
WP,2001-11-30,climate_change,15.0,0.0021961932650073207
WP,2001-11-30,climate_change_IPCCreport,0.0,0.0
WP,2001-11-30,insect_population_studies,0.0,0.0
WP,2001-12-31,total,6522.0,
WP,2001-12-31,insect_population,3.0,0.00045998160073597056
WP,2001-12-31,insect_decline,1.0,0.00015332720024532353
WP,2001-12-31,pollinator_population,1.0,0.00015332720024532353
WP,2001-12-31,pollinator_decline,1.0,0.00015332720024532353
WP,2001-12-31,insect_apocalypse,0.0,0.0
WP,2001-12-31,colony_collapse,0.0,0.0
WP,2001-12-31,climate_change,11.0,0.0016865992026985587
WP,2001-12-31,climate_change_IPCCreport,1.0,0.00015332720024532353
WP,2001-12-31,insect_population_studies,0.0,0.0
WP,2002-01-31,total,6266.0,
WP,2002-01-31,insect_population,4.0,0.0006383657835939994
WP,2002-01-31,insect_decline,0.0,0.0
WP,2002-01-31,pollinator_population,2.0,0.0003191828917969997
WP,2002-01-31,pollinator_decline,0.0,0.0
WP,2002-01-31,insect_apocalypse,0.0,0.0
WP,2002-01-31,colony_collapse,0.0,0.0
WP,2002-01-31,climate_change,21.0,0.0033514203638684965
WP,2002-01-31,climate_change_IPCCreport,0.0,0.0
WP,2002-01-31,insect_population_studies,0.0,0.0
WP,2002-02-28,total,6960.0,
WP,2002-02-28,insect_population,3.0,0.0004310344827586207
WP,2002-02-28,insect_decline,0.0,0.0
WP,2002-02-28,pollinator_population,1.0,0.00014367816091954023
WP,2002-02-28,pollinator_decline,0.0,0.0
WP,2002-02-28,insect_apocalypse,0.0,0.0
WP,2002-02-28,colony_collapse,0.0,0.0
WP,2002-02-28,climate_change,29.0,0.004166666666666667
WP,2002-02-28,climate_change_IPCCreport,0.0,0.0
WP,2002-02-28,insect_population_studies,0.0,0.0
WP,2002-03-31,total,6855.0,
WP,2002-03-31,insect_population,5.0,0.0007293946024799417
WP,2002-03-31,insect_decline,2.0,0.00029175784099197665
WP,2002-03-31,pollinator_population,2.0,0.00029175784099197665
WP,2002-03-31,pollinator_decline,1.0,0.00014587892049598833
WP,2002-03-31,insect_apocalypse,0.0,0.0
WP,2002-03-31,colony_collapse,0.0,0.0
WP,2002-03-31,climate_change,23.0,0.0033552151714077317
WP,2002-03-31,climate_change_IPCCreport,0.0,0.0
WP,2002-03-31,insect_population_studies,0.0,0.0
WP,2002-04-30,total,7122.0,
WP,2002-04-30,insect_population,8.0,0.0011232799775344005
WP,2002-04-30,insect_decline,2.0,0.0002808199943836001
WP,2002-04-30,pollinator_population,0.0,0.0
WP,2002-04-30,pollinator_decline,0.0,0.0
WP,2002-04-30,insect_apocalypse,0.0,0.0
WP,2002-04-30,colony_collapse,0.0,0.0
WP,2002-04-30,climate_change,18.0,0.002527379949452401
WP,2002-04-30,climate_change_IPCCreport,2.0,0.0002808199943836001
WP,2002-04-30,insect_population_studies,0.0,0.0
WP,2002-05-31,total,9294.0,
WP,2002-05-31,insect_population,8.0,0.0008607703894986013
WP,2002-05-31,insect_decline,1.0,0.00010759629868732516
WP,2002-05-31,pollinator_population,3.0,0.00032278889606197545
WP,2002-05-31,pollinator_decline,1.0,0.00010759629868732516
WP,2002-05-31,insect_apocalypse,0.0,0.0
WP,2002-05-31,colony_collapse,0.0,0.0
WP,2002-05-31,climate_change,41.0,0.0044114482461803314
WP,2002-05-31,climate_change_IPCCreport,1.0,0.00010759629868732516
WP,2002-05-31,insect_population_studies,0.0,0.0
WP,2002-06-30,total,4987.0,
WP,2002-06-30,insect_population,7.0,0.0014036494886705434
WP,2002-06-30,insect_decline,1.0,0.00020052135552436334
WP,2002-06-30,pollinator_population,6.0,0.00120312813314618
WP,2002-06-30,pollinator_decline,1.0,0.00020052135552436334
WP,2002-06-30,insect_apocalypse,0.0,0.0
WP,2002-06-30,colony_collapse,0.0,0.0
WP,2002-06-30,climate_change,18.0,0.00360938439943854
WP,2002-06-30,climate_change_IPCCreport,0.0,0.0
WP,2002-06-30,insect_population_studies,0.0,0.0
WP,2002-07-31,total,6959.0,
WP,2002-07-31,insect_population,12.0,0.001724385687598793
WP,2002-07-31,insect_decline,1.0,0.00014369880729989942
WP,2002-07-31,pollinator_population,5.0,0.0007184940364994971
WP,2002-07-31,pollinator_decline,1.0,0.00014369880729989942
WP,2002-07-31,insect_apocalypse,0.0,0.0
WP,2002-07-31,colony_collapse,0.0,0.0
WP,2002-07-31,climate_change,29.0,0.0041672654116970825
WP,2002-07-31,climate_change_IPCCreport,0.0,0.0
WP,2002-07-31,insect_population_studies,0.0,0.0
WP,2002-08-31,total,6809.0,
WP,2002-08-31,insect_population,6.0,0.0008811866647084741
WP,2002-08-31,insect_decline,2.0,0.000293728888236158
WP,2002-08-31,pollinator_population,2.0,0.000293728888236158
WP,2002-08-31,pollinator_decline,0.0,0.0
WP,2002-08-31,insect_apocalypse,0.0,0.0
WP,2002-08-31,colony_collapse,0.0,0.0
WP,2002-08-31,climate_change,23.0,0.003377882214715817
WP,2002-08-31,climate_change_IPCCreport,0.0,0.0
WP,2002-08-31,insect_population_studies,0.0,0.0
WP,2002-09-30,total,8232.0,
WP,2002-09-30,insect_population,9.0,0.0010932944606413995
WP,2002-09-30,insect_decline,4.0,0.00048590864917395527
WP,2002-09-30,pollinator_population,0.0,0.0
WP,2002-09-30,pollinator_decline,0.0,0.0
WP,2002-09-30,insect_apocalypse,0.0,0.0
WP,2002-09-30,colony_collapse,0.0,0.0
WP,2002-09-30,climate_change,31.0,0.0037657920310981536
WP,2002-09-30,climate_change_IPCCreport,0.0,0.0
WP,2002-09-30,insect_population_studies,1.0,0.00012147716229348882
WP,2002-10-31,total,7071.0,
